terms,valence,arousal
"['bitch', 'trusted', 'mindless', 'like', 'care']",4.06569731243559,5.833537429559184
"['man', 'polls', 'stronger', 'mean', 'gets']",5.476081053625592,5.434281011152277
"['dream', 'hard', 'women', 'know', 'right', 'time', 'follow', 'get', 'way']",4.517088797378154,6.239756762429873
"['good', 'mother']",4.176028368794327,7.7459999999999996
"['link', 'coming', 'indictment', 'posted', 'post', 'freelance', 'taken', 'shortly', 'posted', 'violations', 'racketeering', 'influenced', 'corrupt', 'enjoy']",5.436150093962532,5.135572922253333
"['know', 'love', 'become', 'greatest', 'possible', 'disaster']",4.557496641500313,6.034131123098942
"['pay', 'attention', 'might', 'writing']",4.721118944245021,5.989170937214156
"['well', 'wants', 'ban', 'internet', 'wants', 'ban', 'video', 'games', 'want', 'ban']",5.178127074267933,5.7759812343984205
"['make', 'illegal', 'kids', 'get', 'rated', 'games', 'want', 'ban', 'violent', 'video', 'games', 'want', 'ban', 'internet', 'good', 'human', 'problems', 'best', 'choice']",4.902007945909616,5.7038337118658875
"['going', 'touch', 'internet', 'ban', 'getting', 'illegal']",5.5162526690955005,5.165443659201357
"['coming', 'fuck']",7.496125907990315,5.30031746031746
"['try', 'pretend', 'like', 'good', 'guy', 'supporters', 'smart', 'ones', 'racist']",5.085889385387174,5.956234882227787
"['wrong', 'way', 'worse', 'look', 'foreign', 'policy']",4.924628320580155,4.3772803182149085
"['going', 'president', 'know', 'president', 'know', 'like', 'read', 'like', 'going', 'try', 'learn', 'months', 'wants', 'like', 'dick', 'active', 'lot', 'power', 'convenient', 'given', 'offered', 'spot', 'presidents', 'powers', 'charge', 'making', 'great', 'think', 'way', 'described', 'pretty', 'accurate', 'liberal', 'disaster', 'hate', 'way', 'likely', 'get', 'us', 'involved', 'wars']",4.796175388119043,5.796802850651287
"['even', 'primary', 'results']",4.436707557690658,6.186671620333726
"['show', 'president']",3.9881971153846156,6.082722222222223
"['approve', 'message', 'nothing', 'feel', 'good', 'nonsense']",3.9399253650505557,5.826416615376348
"['like', 'know', 'position', 'regarding', 'issue', 'people', 'process', 'public', 'effort', 'well', 'involved', 'part']",4.998099627835456,5.929725556210557
"['watched', 'amazing', 'video', 'times']",4.866650863341633,6.314919579848992
"['type', 'person']",3.296915887850467,6.080061538461537
"['looking', 'new', 'one', 'farmer', 'wearing', 'saw', 'make', 'sick']",4.150928342233295,5.624778306478057
"['man', 'running', 'president', 'well', 'socialism', 'worked']",4.845471270244601,6.106669467581476
"['mans', 'supporters', 'corrupt']",5.670601301787375,4.834986420423682
"['judges', 'one', 'one', 'day', 'walk', 'good', 'desert', 'good', 'remember', 'relate']",3.613316911419486,6.299812447182958
"['reason', 'stay', 'behind', 'despite', 'corruption', 'real', 'threat', 'indictment', 'corrupt', 'imagery', 'terrified', 'prospect']",4.723166862592828,4.801701781991811
"['support', 'end', 'train', 'ride', 'camp', 'big', 'smoke', 'stacks']",4.472239963129288,5.818548839861699
"['amazing', 'savage', 'violent', 'peaceful', 'man']",6.120887709666008,5.435365346479225
"['divide', 'bad', 'apple']",4.004860148071242,4.741988673289388
"['quick', 'point', 'supporters', 'violent', 'work', 'used', 'side', 'using', 'logic', 'cute']",4.695307481999937,5.4820164213028395
"['king', 'division', 'win', 'win', 'issues', 'gender', 'sexual', 'fine', 'men', 'showers', 'gender', 'sexual', 'strife', 'done', 'keep', 'angry', 'get', 'polls', 'effective', 'catching', 'people', 'dirty', 'tricks', 'lies']",5.349762966497018,5.349991639490822
"['gold', 'agree']",4.826279069767441,7.220967741935484
"['go', 'fuck', 'sucks']",5.29602764451622,4.713359120246475
"['dick', 'comment', 'one', 'want']",4.6429825219844165,5.155037839447948
"['thoughtful', 'warning', 'amused', 'easily', 'crushed', 'supporters']",4.5914999851836455,5.755851150238662
"['fucking', 'point']",5.138048780487804,5.23515625
"['play', 'favorite', 'supporter', 'game', 'idiot', 'bigot']",4.671599146423122,5.793772263045513
"['go', 'love', 'best', 'want', 'president', 'want', 'answers', 'questions', 'makes', 'sad', 'curious', 'talk', 'loves', 'best', 'know', 'love']",4.600735914880079,6.1491824439724025
"['love', 'keep', 'going', 'split', 'make', 'vice', 'deserve']",4.372565923044981,5.811532107172225
"['independent', 'party']",6.444980544747082,7.002921348314606
"['breaking', 'lost', 'primary', 'lose', 'run', 'form', 'last', 'time', 'someone', 'lost']",5.019649065072053,4.625588175793087
"['still', 'remember', 'first', 'time', 'saw', 'time', 'coming']",5.553375903590077,5.778952199932886
"['love', 'song', 'love', 'makes', 'emotional', 'make', 'gay']",5.061653187877507,6.596606450326571
"['idiot', 'president', 'liberal', 'people', 'office']",5.296689812809436,4.848782849993674
"['wrong', 'gay', 'men', 'using']",4.554004786976694,4.980348307557386
"['first', 'right', 'making', 'wrong', 'choice', 'sin', 'second', 'want', 'men', 'daughters', 'sisters', 'wrong', 'evil']",4.814879658802525,5.5003638425883565
"['campaign', 'use', 'patriotic', 'masterpiece']",5.245606502327515,6.103176050592349
"['used', 'surprised', 'see', 'music', 'played']",4.8951493748137604,6.221381166287765
"['supporters', 'fool', 'incorrect', 'use', 'smear', 'scare', 'simple', 'worked', 'socialism', 'capitalism', 'terms', 'socialism', 'support', 'capitalism', 'capitalism', 'engine', 'government', 'serves', 'middle', 'class', 'serving', 'street', 'wealthy', 'campaign', 'fox', 'news', 'forget', 'explain', 'idiot']",4.928932028005276,4.844938945806267
"['self', 'admitted', 'makes', 'communist', 'lying', 'encourage', 'old', 'cockroach', 'drop', 'drop', 'dead', 'better', 'concentrate', 'beating']",4.83065412039463,4.639334282667556
"['man', 'makes', 'love']",5.561815326633166,6.388175448895469
"['run', 'time', 'political']",4.776279013568866,5.171265997243552
"['bed', 'banks', 'oil', 'corporate', 'made', 'sure', 'win']",4.39110943300823,5.8393367875901
"['check', 'video']",4.026263048016702,6.6003892215568865
"['wait', 'marry', 'fortune', 'want', 'spirit', 'made', 'worthwhile', 'except', 'poetic', 'song']",4.873867875324498,6.360278795955609
"['thank', 'people']",5.634239401496259,7.032771428571429
"['old', 'farmer', 'grandchild', 'touching', 'farmer', 'supports', 'socialism', 'communism', 'please', 'favor', 'know', 'ill', 'shake', 'hand', 'rare', 'diamond', 'rough', 'hay', 'one', 'individual']",4.888321717740429,5.32105007316799
"['win', 'supporters', 'wants', 'win', 'going', 'fascist', 'supporters', 'hate']",5.673067626275278,5.152255507798734
"['pig', 'racist', 'mean']",4.921870350131789,2.7472588055130167
"['pig', 'like', 'see', 'violent', 'hateful', 'useless', 'ignorant', 'bless']",4.822883299481593,4.111038845520849
"['pig', 'corrupt', 'deal']",4.989083728278041,4.556452629580406
"['pig', 'think', 'liberal', 'paint', 'movement', 'food', 'thought']",4.761433640627954,6.193754538819045
"['pig', 'interesting', 'appear', 'part', 'problem', 'dear']",4.682759237559674,5.362372619643221
"['guy', 'going', 'help', 'admit']",5.130240500830187,5.789495873845903
"['slay', 'life']",5.223703703703704,4.177642679900744
"['support', 'song', 'hit']",4.356210225441705,6.206070429263632
"['last', 'name', 'stupid']",4.358544257498171,4.670410859673877
"['still', 'understand', 'side', 'someone', 'corrupt', 'polls', 'people', 'really', 'knowing', 'case', 'people', 'turned', 'world', 'country', 'despite', 'country', 'world', 'best', 'word', 'even', 'made', 'video', 'endorsement', 'someone', 'understand', 'lifetime', 'first', 'time', 'corrupt', 'politician', 'truth', 'even', 'agree', 'socialism']",4.683955110701155,5.75114112708715
"['run', 'wont', 'last', 'primary', 'wont', 'get', 'beat', 'wont', 'make', 'pay', 'get', 'make', 'restore', 'holy', 'wont', 'live', 'wont', 'live']",4.190317683139201,5.575952608023919
"['guys', 'one', 'important', 'support', 'national', 'lot', 'people', 'realize', 'fund', 'trip', 'staying', 'expensive', 'hotel', 'consider', 'bucks', 'going', 'coffee', 'feel', 'free', 'share', 'rich']",4.756821324739656,6.32714718563538
"['saw', 'first', 'time', 'used', 'political', 'make', 'cry', 'realize', 'time', 'went', 'hoping', 'believing']",4.95337451627844,5.570236814555493
"['person', 'swallow', 'incorrect', 'fox', 'news', 'keep', 'capitalism', 'describes', 'socialism', 'support', 'capitalism', 'capitalism', 'engine', 'government', 'serves', 'middle', 'class', 'serving', 'street', 'handful']",4.822777271262736,5.006088116786253
"['wrote', 'like']",4.693176972281449,6.501428571428572
"['come', 'look', 'happy']",5.466944921258482,6.503564982885592
"['help', 'guys', 'want', 'fox', 'happen', 'country']",4.878167036452353,5.874491127024558
"['sex', 'woke', 'feeling']",6.156460069474153,6.175990518117169
"['people', 'end', 'find', 'princess', 'really', 'ideals', 'mean', 'nothing', 'supported', 'deals', 'people', 'pretend']",5.119383917520191,5.365275072366985
"['support', 'great']",3.5134829059829054,7.211527093596059
"['keep', 'get', 'get', 'get', 'name', 'old', 'got', 'young', 'girls', 'screaming', 'attention', 'get', 'hell']",4.579643856554161,5.4475435078587475
"['true', 'president', 'allow', 'comments']",4.162879641651704,6.267101537245381
"['love', 'hope', 'make', 'us', 'like', 'working', 'great', 'believe', 'communism']",4.266651531996089,6.760197015510308
"['heard', 'heads', 'fox', 'news', 'propaganda', 'arm', 'fox', 'tell', 'idiot', 'socialism', 'describes', 'socialism', 'similar', 'capitalism', 'engine', 'government', 'serves', 'middle', 'class', 'serving', 'street', 'handful', 'socialism', 'work', 'filled', 'starving', 'children', 'income', 'poor', 'poor', 'education', 'horrible', 'class', 'mobility', 'wait', 'us', 'way', 'us']",4.984196900466915,5.070154794956632
"['people', 'start', 'arguing', 'entirely', 'us', 'actual', 'social', 'success', 'universal', 'access', 'universal', 'access', 'educational', 'opportunities', 'trying', 'fix', 'corrupt', 'campaign']",5.203427190782197,6.060913010044522
"['want', 'money', 'earn', 'going', 'produce', 'know', 'heard', 'hot', 'commie', 'faggot']",4.807944412583804,5.585890524295112
"['interested', 'shades', 'communism']",4.596961880051891,5.392975780927481
"['middle', 'class', 'better', 'income', 'policy', 'idiot', 'example', 'eliminate', 'allow', 'taxes', 'tax', 'leave', 'tax', 'burden', 'middle', 'class']",4.5072235052149425,4.760836774693886
"['doubt', 'parrot', 'communist', 'points', 'blacks', 'drugs', 'like', 'producing', 'stealing', 'streets', 'drugs', 'border', 'thank']",4.400496960256027,5.264524529787068
"['holy', 'shit', 'blacks', 'drugs', 'watch', 'racial', 'problems', 'marijuana', 'drugs', 'marijuana', 'posted', 'line', 'details', 'agree', 'one', 'middle', 'class', 'explain', 'think', 'good', 'policy', 'please', 'stop', 'wasting', 'space', 'brainless']",4.580805620192563,5.042867858096043
"['think', 'communist', 'one', 'turned', 'mind']",4.075940989206825,5.632557031159211
"['communist', 'look', 'history', 'think', 'lie']",4.882362434719633,4.481140841472437
"['please', 'post', 'source', 'clips']",4.426816143497758,5.673997539779306
"['red', 'blue', 'fucking']",5.598807183727105,5.53472584767422
"['nice', 'one']",3.058449438202247,6.523138686131386
"['red', 'blue', 'valentines', 'day', 'floral', 'arrangements', 'go', 'top', 'income', 'unacceptable']",4.511745617896796,6.212154918636549
"['support', 'politician', 'world']",4.00975486670575,5.26793877575626
"['help', 'smile']",4.435271739130435,7.399857142857144
"['best', 'us']",4.153090128755364,7.134013605442176
"['feel', 'even', 'agree', 'socialism', 'socialism', 'exist', 'first', 'politician', 'truth', 'take', 'corruption', 'big', 'money', 'politics', 'man', 'amazing', 'lifetime', 'feel', 'like', 'great', 'man', 'drop', 'cell', 'educate', 'keep', 'crooked', 'knowing', 'beating', 'blame', 'blowing']",4.757703243227041,5.749950450017309
"['unfortunate', 'old', 'run']",4.373642175446442,4.449388503236877
"['wait', 'president', 'tax', 'ready', 'got', 'handful', 'pay', 'table', 'get', 'rest', 'get', 'free', 'go', 'college', 'free', 'hell', 'free', 'college', 'night', 'even', 'go', 'study', 'party']",4.491791295652669,6.184536057691443
"['get', 'tax', 'plan', 'make']",3.898494240951775,5.454387813783342
"['wondering', 'one', 'guy', 'support', 'family', 'thousand', 'response', 'tax', 'health', 'insurance']",4.003835237978162,5.92759450271563
"['true', 'income', 'tax', 'bucks', 'middle', 'class', 'families', 'pay', 'universal', 'pay', 'month', 'health', 'care', 'families', 'end', 'saving', 'money']",4.671359559241448,6.236990586452738
"['come', 'admit', 'going', 'accumulate', 'win', 'going', 'campaign', 'chance', 'make', 'voice', 'heard', 'believe', 'understand', 'satisfied']",4.6435789668540695,5.964176326233214
"['president', 'people', 'reject', 'party', 'pro', 'corporate']",5.113237027404313,5.425635281866182
"['corporate', 'tool', 'hope', 'james', 'sends', 'prison']",5.345692765412807,5.040784379179088
"['possible', 'doubt', 'imagine', 'wealth', 'sense', 'personal', 'power', 'hands', 'small', 'practice', 'leisure', 'security', 'enjoyed', 'great', 'mass', 'human', 'beings', 'poverty', 'become', 'learn', 'think', 'done', 'function', 'run', 'possible', 'basis', 'poverty', 'ignorance']",4.417503609701592,5.819073043745
"['part', 'character', 'delightful', 'people', 'awake', 'people', 'go', 'back', 'sleep', 'truth', 'feels', 'good', 'gut', 'set', 'free', 'new', 'turn', 'people']",5.091838044230151,6.269376474637149
"['best', 'person', 'even', 'live', 'corrupt', 'world']",4.376941559542477,6.414256032645297
"['dear', 'world', 'hopes', 'courage', 'man', 'right', 'rest', 'us', 'future']",4.710539561707883,7.027834486038669
"['win', 'man']",6.3445748987854245,6.14825
"['personally', 'political', 'inspiring']",4.601344031612935,5.916043750663693
"['please', 'women', 'african', 'career', 'criminal', 'psychopathic']",4.944351848780501,4.70188087644119
"['coming', 'month', 'people', 'want', 'like', 'john', 'want', 'first', 'lady', 'like', 'want', 'glamour', 'want', 'awed', 'point', 'wife', 'wife', 'important', 'wife', 'present', 'ready', 'people', 'clothes', 'way', 'wears']",5.003588052817352,6.069177390477596
"['solution', 'government', 'invasive', 'overbearing', 'wasteful', 'money', 'make', 'even', 'bigger', 'give', 'money']",4.736800318825628,5.665289753683168
"['listing', 'tv', 'details', 'posted', 'lone', 'powerful', 'savings', 'revenue', 'measures', 'agree', 'one', 'free', 'policy', 'explain', 'think', 'good', 'even', 'ignorant', 'corporate', 'right', 'wing', 'fucked', 'fool', 'stop', 'wasting', 'space']",4.289057259917229,5.69136954772578
"['read', 'tax', 'plan', 'raises', 'taxes', 'rich', 'poor', 'dollars', 'deficit', 'government']",4.855653021609461,4.9665791017867225
"['tax', 'posted', 'line', 'tax', 'middle', 'class', 'income', 'income', 'tax', 'hike', 'families', 'help', 'pay', 'universal', 'single', 'gross', 'income', 'net', 'income', 'tax', 'pay', 'insurance', 'start', 'mo', 'pay', 'taxes', 'save', 'net', 'benefit', 'even', 'include', 'savings', 'become', 'better', 'stop', 'corporate', 'fox', 'news', 'tell', 'think', 'end', 'best', 'interests']",4.613147579563156,5.634900665771288
"['miracle', 'wins', 'primary', 'refuse', 'part']",5.562070989549467,5.617002192545345
"['join', 'go', 'hope']",4.611030987429581,6.626132350087328
"['point', 'working', 'taken']",4.503679040250369,5.123511082963901
"['middle', 'class', 'better', 'corporation', 'worse', 'lose', 'tax', 'taxes', 'tax']",4.900786653021155,4.320521254013129
"['lies', 'socialism', 'visit', 'social', 'paradise', 'government', 'public', 'sector', 'buy', 'food', 'work', 'days']",4.5951483205830845,5.4581120244815065
"['hammer', 'socialism', 'work', 'filled', 'starving', 'children', 'income', 'poor', 'poor', 'education', 'horrible', 'class', 'mobility', 'wait', 'us', 'way', 'us']",4.8425815276345805,5.124602699696373
"['hammer', 'people', 'start', 'arguing', 'entirely', 'us', 'actual', 'social', 'success', 'universal', 'access', 'universal', 'access', 'educational', 'opportunities', 'work']",4.879562015305609,6.187419617450217
"['lies', 'get', 'flip', 'good', 'right', 'price', 'food', 'still', 'affordable', 'back', 'started', 'catch', 'middle', 'class', 'wages', 'stay', 'become', 'poor', 'called', 'millionaire', 'fries']",4.746141458308251,5.850356671888026
